date,ticker,source,title,text,url,language,published_at
2026-06-03,BVSAN,KAP,BÜLBÜLOĞLU VİNÇ SANAYİ VE TİCARET A.Ş. - Yönetim Kurulu Komiteleri,BÜLBÜLOĞLU VİNÇ SANAYİ VE TİCARET A.Ş. - Yönetim Kurulu Komiteleri. Yönetim Kurulu Komiteleri Yönetim Kurulu Komiteleri Hakkında,https://www.kap.org.tr/tr/Bildirim/1612496,tr,2026-06-03T15:11:57+00:00
2026-06-03,CELHA,KAP,ÇELİK HALAT VE TEL SANAYİİ A.Ş. - Özel Durum Açıklaması (Genel),ÇELİK HALAT VE TEL SANAYİİ A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yatırımcı Tazmin Merkezi?ne (YTM) Devredilen Paylardan Kaynaklanan Ödemelere İlişkin Son Başvuru Süresi Hakkında Duyuru,https://www.kap.org.tr/tr/Bildirim/1612666,tr,2026-06-03T17:40:28+00:00
2026-06-03,CUSAN,KAP,ÇUHADAROĞLU METAL SANAYİ VE PAZARLAMA A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim,ÇUHADAROĞLU METAL SANAYİ VE PAZARLAMA A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim. Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim Kayıtlı Sermaye Tavanı Artırımı ve Geçerlilik Süresinin Uzatılmasına İlişkin SPK Başvurusu,https://www.kap.org.tr/tr/Bildirim/1612796,tr,2026-06-03T21:11:43+00:00
2026-06-03,DAPGM,KAP,DAP GAYRİMENKUL GELİŞTİRME A.Ş. - İhale Süreci / Sonucu,DAP GAYRİMENKUL GELİŞTİRME A.Ş. - İhale Süreci / Sonucu. İhale Süreci / Sonucu İstanbul Ümraniye Tepeüstü Arsa Satışı Karşılığı Gelir Paylaşımı İşi İhalesi 1.Oturum,https://www.kap.org.tr/tr/Bildirim/1612672,tr,2026-06-03T17:53:41+00:00
2026-06-03,DGNMO,KAP,DOĞANLAR MOBİLYA GRUBU İMALAT SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,DOĞANLAR MOBİLYA GRUBU İMALAT SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Toplantısı Sonuçlarının Tescili,https://www.kap.org.tr/tr/Bildirim/1612446,tr,2026-06-03T13:42:33+00:00
2026-06-03,DGNMO,KAP,DOĞANLAR MOBİLYA GRUBU İMALAT SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,DOĞANLAR MOBİLYA GRUBU İMALAT SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu seçiminin tescil ve ilanı,https://www.kap.org.tr/tr/Bildirim/1612447,tr,2026-06-03T13:42:59+00:00
2026-06-03,DNFIN,KAP,DENİZ FİNANSAL KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),DENİZ FİNANSAL KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRFDNFK62712 ISIN Numaralı Finansan Bonosu İhracı,https://www.kap.org.tr/tr/Bildirim/1612252,tr,2026-06-03T09:57:52+00:00
2026-06-03,DNZEN,KAP,DENİZ EKO ENERJİ VE GERİ DÖNÜŞÜM A.Ş. - İhraç Tavanına İlişkin Bildirim,DENİZ EKO ENERJİ VE GERİ DÖNÜŞÜM A.Ş. - İhraç Tavanına İlişkin Bildirim. İhraç Tavanına İlişkin Bildirim Yurt İçinde Borçlanma Aracı İhracına İlişkin Yönetim Kurulu Kararı,https://www.kap.org.tr/tr/Bildirim/1612300,tr,2026-06-03T10:54:25+00:00
2026-06-03,DNZEN,KAP,DENİZ EKO ENERJİ VE GERİ DÖNÜŞÜM A.Ş. - İhraç Tavanına İlişkin Bildirim,DENİZ EKO ENERJİ VE GERİ DÖNÜŞÜM A.Ş. - İhraç Tavanına İlişkin Bildirim. İhraç Tavanına İlişkin Bildirim Yurt İçinde Borçlanma Aracı İhracına İlişkin SPK Başvurusu,https://www.kap.org.tr/tr/Bildirim/1612308,tr,2026-06-03T11:09:55+00:00
2026-06-03,EBEBK,KAP,EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel),EBEBEK MAĞAZACILIK A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Mayıs 2026 Ziyaretçi Sayısı,https://www.kap.org.tr/tr/Bildirim/1612731,tr,2026-06-03T18:48:09+00:00
